TaxonConceptID;AcceptedName;Basionym;Parent;Level;ViewID
55095;55097;;55988;genus;2
55096;55098;;55965;genus;2
55097;55099;;56030;genus;2
55098;55100;;55973;genus;2
55099;55101;;55965;genus;2
55100;55102;;56031;genus;2
55101;55103;;56032;genus;2
55102;55104;;55950;genus;2
55103;55105;;55948;genus;2
55104;55106;;56033;genus;2
55105;55107;;56034;genus;2
55106;55108;;56035;genus;2
55107;55109;;56036;genus;2
55108;55110;;55982;genus;2
55109;55111;;56020;genus;2
55110;55112;;56037;genus;2
55111;55113;;55946;genus;2
55112;55114;;55988;genus;2
55113;55115;;56038;genus;2
55114;55116;;55974;genus;2
55115;55117;;55988;genus;2
55116;55118;;56039;genus;2
55117;55119;;55988;genus;2
55118;55120;;56025;genus;2
55119;55121;;56025;genus;2
55120;55122;;56040;genus;2
55121;55123;;56041;genus;2
55122;55124;;55937;genus;2
55123;55125;;55936;genus;2
55124;55126;;56042;genus;2
55125;55127;;55970;genus;2
55126;55128;;55969;genus;2
55127;55129;;56043;genus;2
55128;55130;;55991;genus;2
55129;55131;;56044;genus;2
55130;55132;;56045;genus;2
55131;55133;;56045;genus;2
55132;55134;;55993;genus;2
55133;55135;;56044;genus;2
55134;55136;;55997;genus;2
55135;55137;;55937;genus;2
55136;55138;;56046;genus;2
55137;55139;;55936;genus;2
55138;55140;;55973;genus;2
55139;55141;;56011;genus;2
55140;55142;;55960;genus;2
55141;55143;;56020;genus;2
55142;55144;;56027;genus;2
55143;55145;;56029;genus;2
55144;55146;;55988;genus;2
55145;55147;;56020;genus;2
55146;55148;;55965;genus;2
55147;55149;;56038;genus;2
55148;55150;;56036;genus;2
55149;55151;;55966;genus;2
55150;55152;;56047;genus;2
55151;55153;;55948;genus;2
55152;55154;;55982;genus;2
55153;55155;;55948;genus;2
55154;55156;;55940;genus;2
55155;55157;;56011;genus;2
55156;55158;;55933;genus;2
55157;55159;;55980;genus;2
55158;55160;;56048;genus;2
55159;55161;;55950;genus;2
55160;55162;;56035;genus;2
55161;55163;;56035;genus;2
55162;55164;;56049;genus;2
55163;55165;;55937;genus;2
55164;55166;;56006;genus;2
55165;55167;;55988;genus;2
55166;55168;;56047;genus;2
55167;55169;;55988;genus;2
55168;55170;;55947;genus;2
55169;55171;;56003;genus;2
55170;55172;;56050;genus;2
55171;55173;;56051;genus;2
55172;55174;;56052;genus;2
55173;55175;;56039;genus;2
55174;55176;;56053;genus;2
55175;55177;;55934;genus;2
55176;55178;;56054;genus;2
55177;55179;;55940;genus;2
55178;55180;;55940;genus;2
55179;55181;;56032;genus;2
55180;55182;;56034;genus;2
55181;55183;;55937;genus;2
55182;55184;;55988;genus;2
55183;55185;;56025;genus;2
55184;55186;;56055;genus;2
55185;55187;;55936;genus;2
55186;55188;;55935;genus;2
55187;55189;;55936;genus;2
55188;55190;;56034;genus;2
55189;55191;;56053;genus;2
55190;55192;;56056;genus;2
55191;55193;;56024;genus;2
55192;55194;;56039;genus;2
55193;55195;;55988;genus;2
55194;55196;;55953;genus;2
55195;55197;;55991;genus;2
55196;55198;;55937;genus;2
55197;55199;;55947;genus;2
55198;55200;;55988;genus;2
55199;55201;;55991;genus;2
55200;55202;;56057;genus;2
55201;55203;;55991;genus;2
55202;55204;;55933;genus;2
55203;55205;;55934;genus;2
55204;55206;;55988;genus;2
55205;55207;;55988;genus;2
55206;55208;;55952;genus;2
55207;55209;;56058;genus;2
55208;55210;;56059;genus;2
55209;55211;;56044;genus;2
55210;55212;;55949;genus;2
55211;55213;;55977;genus;2
55212;55214;;55973;genus;2
55213;55215;;56029;genus;2
55214;55216;;56027;genus;2
55215;55217;;55997;genus;2
55216;55218;;55991;genus;2
55217;55219;;56027;genus;2
55218;55220;;55937;genus;2
55219;55221;;56060;genus;2
55220;55222;;56061;genus;2
55221;55223;;56034;genus;2
55222;55224;;56020;genus;2
55223;55225;;56062;genus;2
55224;55226;;56063;genus;2
55225;55227;;55991;genus;2
55226;55228;;55940;genus;2
55227;55229;;56038;genus;2
55228;55230;;55969;genus;2
55229;55231;;55991;genus;2
55230;55232;;56028;genus;2
55231;55233;;55935;genus;2
55232;55234;;55982;genus;2
55233;55235;;56064;genus;2
55234;55236;;56065;genus;2
55235;55237;;55988;genus;2
55236;55238;;55986;genus;2
55237;55239;;56005;genus;2
55238;55240;;56066;genus;2
55239;55241;;56067;genus;2
55240;55242;;56068;genus;2
55241;55243;;56069;genus;2
55243;55245;;56070;genus;2
55244;55246;;55983;genus;2
55245;55247;;55991;genus;2
55246;55248;;55966;genus;2
55247;55249;;56069;genus;2
55248;55250;;55991;genus;2
55249;55251;;55940;genus;2
55250;55252;;55947;genus;2
55251;55253;;56054;genus;2
55252;55254;;55980;genus;2
55253;55255;;56063;genus;2
55254;55256;;55961;genus;2
55255;55257;;55988;genus;2
55256;55258;;55980;genus;2
55257;55259;;56071;genus;2
55258;55260;;56058;genus;2
55259;55261;;56072;genus;2
55260;55262;;56021;genus;2
55261;55263;;56020;genus;2
55262;55264;;56072;genus;2
55263;55265;;56073;genus;2
55264;55266;;55968;genus;2
55265;55267;;56028;genus;2
55266;55268;;55947;genus;2
55267;55269;;55933;genus;2
55268;55270;;56027;genus;2
55269;55271;;56056;genus;2
55270;55272;;56021;genus;2
55271;55273;;56038;genus;2
55272;55274;;55937;genus;2
55273;55275;;55933;genus;2
55274;55276;;55936;genus;2
55275;55277;;56054;genus;2
55276;55278;;56054;genus;2
55277;55279;;55969;genus;2
55278;55280;;55935;genus;2
55279;55281;;55950;genus;2
55280;55282;;55950;genus;2
55281;55283;;55936;genus;2
55282;55284;;55977;genus;2
55283;55285;;55950;genus;2
55284;55286;;55934;genus;2
55285;55287;;55981;genus;2
55286;55288;;55936;genus;2
55287;55289;;55940;genus;2
55288;55290;;55950;genus;2
55289;55291;;55936;genus;2
55290;55292;;55950;genus;2
55291;55293;;55950;genus;2
55292;55294;;55950;genus;2
55293;55295;;55940;genus;2
55294;55296;;55959;genus;2
55295;55297;;56074;genus;2
55296;55298;;55960;genus;2
55297;55299;;55950;genus;2
55298;55300;;55936;genus;2
55299;55301;;55960;genus;2
55300;55302;;55981;genus;2
55301;55303;;55934;genus;2
55302;55304;;55995;genus;2
55303;55305;;55940;genus;2
55304;55306;;55955;genus;2
55305;55307;;55948;genus;2
55306;55308;;56037;genus;2
55307;55309;;55950;genus;2
55308;55310;;55950;genus;2
55309;55311;;55940;genus;2
55310;55312;;55993;genus;2
55311;55313;;56021;genus;2
55312;55314;;55938;genus;2
55313;55315;;55960;genus;2
55314;55316;;55937;genus;2
55315;55317;;55975;genus;2
55316;55318;;55950;genus;2
55317;55319;;56027;genus;2
55318;55320;;55951;genus;2
55319;55321;;55936;genus;2
55320;55322;;55968;genus;2
55321;55323;;56075;genus;2
55322;55324;;55948;genus;2
55323;55325;;56035;genus;2
55324;55326;;55952;genus;2
55325;55327;;55934;genus;2
55326;55328;;55962;genus;2
55327;55329;;56038;genus;2
55328;55330;;56076;genus;2
55330;55332;;55944;genus;2
55331;55333;;55946;genus;2
55332;55334;;55949;genus;2
55333;55335;;55934;genus;2
55334;55336;;55988;genus;2
55335;55337;;55936;genus;2
55336;55338;;55950;genus;2
55337;55339;;55977;genus;2
55338;55340;;55973;genus;2
55339;55341;;55934;genus;2
55340;55342;;55983;genus;2
55341;55343;;55933;genus;2
55342;55344;;55960;genus;2
55343;55345;;56021;genus;2
55344;55346;;56075;genus;2
55345;55347;;56078;genus;2
55347;55349;;55936;genus;2
55348;55350;;55936;genus;2
55349;55351;;56057;genus;2
55351;55353;;55970;genus;2
55352;55354;;55950;genus;2
55353;55355;;55940;genus;2
55354;55356;;55960;genus;2
55355;55357;;56080;genus;2
55356;55358;;56057;genus;2
55357;55359;;55973;genus;2
55358;55360;;56073;genus;2
55359;55361;;56081;genus;2
55360;55362;;56075;genus;2
55361;55363;;56081;genus;2
55362;55364;;56082;genus;2
55363;55365;;56031;genus;2
55364;55366;;55965;genus;2
55365;55367;;55991;genus;2
55366;55368;;55948;genus;2
55367;55369;;56083;genus;2
55368;55370;;56084;genus;2
55369;55371;;56027;genus;2
55370;55372;;55934;genus;2
55371;55373;;56058;genus;2
55372;55374;;55976;genus;2
55373;55375;;56073;genus;2
55374;55376;;55936;genus;2
55375;55377;;55933;genus;2
55377;55379;;56028;genus;2
55378;55380;;55936;genus;2
55379;55381;;55991;genus;2
55380;55382;;55980;genus;2
55381;55383;;56060;genus;2
55382;55384;;55933;genus;2
55383;55385;;55955;genus;2
55384;55386;;55940;genus;2
55385;55387;;55950;genus;2
55386;55388;;56085;genus;2
55387;55389;;55936;genus;2
55388;55390;;55950;genus;2
55389;55391;;55937;genus;2
55390;55392;;55968;genus;2
55391;55393;;56086;genus;2
55392;55394;;56039;genus;2
55393;55395;;55988;genus;2
55394;55396;;55968;genus;2
55395;55397;;56016;genus;2
55396;55398;;55950;genus;2
55397;55399;;56053;genus;2
55398;55400;;56053;genus;2
55399;55401;;56053;genus;2
55400;55402;;55952;genus;2
55401;55403;;55938;genus;2
55402;55404;;55991;genus;2
55403;55405;;55941;genus;2
55404;55406;;55937;genus;2
55405;55407;;56034;genus;2
55406;55408;;55934;genus;2
55407;55409;;56029;genus;2
55408;55410;;55996;genus;2
55409;55411;;55933;genus;2
55410;55412;;56087;genus;2
55411;55413;;55934;genus;2
55412;55414;;56088;genus;2
55413;55415;;55958;genus;2
55414;55416;;55965;genus;2
55415;55417;;55952;genus;2
55416;55418;;55938;genus;2
55417;55419;;55936;genus;2
55418;55420;;55996;genus;2
55419;55421;;55962;genus;2
55420;55422;;55934;genus;2
55421;55423;;55996;genus;2
55422;55424;;56029;genus;2
55423;55425;;55988;genus;2
55424;55426;;55950;genus;2
55425;55427;;55933;genus;2
55426;55428;;55989;genus;2
55427;55429;;55953;genus;2
55428;55430;;55934;genus;2
55429;55431;;55968;genus;2
55430;55432;;55966;genus;2
55431;55433;;55950;genus;2
55432;55434;;55950;genus;2
55433;55435;;55950;genus;2
55434;55436;;55934;genus;2
55435;55437;;55988;genus;2
55436;55438;;55934;genus;2
55437;55439;;55953;genus;2
55438;55440;;55997;genus;2
55439;55441;;55950;genus;2
55440;55442;;55981;genus;2
55441;55443;;55940;genus;2
55442;55444;;55934;genus;2
55443;55445;;55988;genus;2
55444;55446;;55991;genus;2
55445;55447;;55934;genus;2
55446;55448;;56016;genus;2
55447;55449;;55950;genus;2
55448;55450;;55988;genus;2
55449;55451;;55950;genus;2
55450;55452;;55981;genus;2
55451;55453;;55950;genus;2
55452;55454;;55950;genus;2
55453;55455;;56020;genus;2
55454;55456;;55937;genus;2
55455;55457;;56020;genus;2
55456;55458;;55991;genus;2
55457;55459;;55934;genus;2
55458;55460;;56089;genus;2
55459;55461;;56026;genus;2
55460;55462;;55976;genus;2
55461;55463;;55959;genus;2
55462;55464;;55968;genus;2
55463;55465;;55975;genus;2
55464;55466;;55991;genus;2
55465;55467;;55988;genus;2
55466;55468;;56034;genus;2
55467;55469;;55940;genus;2
55468;55470;;55976;genus;2
55469;55471;;55966;genus;2
55470;55472;;55934;genus;2
55471;55473;;55945;genus;2
55472;55474;;56090;genus;2
55473;55475;;55934;genus;2
55474;55476;;56029;genus;2
55475;55477;;55991;genus;2
55476;55478;;55936;genus;2
55477;55479;;55988;genus;2
55478;55480;;55934;genus;2
55479;55481;;56035;genus;2
55480;55482;;56085;genus;2
55482;55484;;56091;genus;2
55484;55486;;55933;genus;2
55485;55487;;55950;genus;2
55486;55488;;55952;genus;2
55487;55489;;55943;genus;2
55488;55490;;56093;genus;2
55489;55491;;55952;genus;2
55490;55492;;55973;genus;2
55491;55493;;55950;genus;2
55492;55494;;55950;genus;2
55493;55495;;55948;genus;2
55494;55496;;55973;genus;2
55495;55497;;56044;genus;2
55496;55498;;55991;genus;2
55497;55499;;55996;genus;2
55498;55500;;55936;genus;2
55499;55501;;55937;genus;2
55500;55502;;55933;genus;2
55501;55503;;55959;genus;2
55502;55504;;55997;genus;2
55503;55505;;55961;genus;2
55504;55506;;56094;genus;2
55505;55507;;55935;genus;2
55506;55508;;55968;genus;2
55507;55509;;55980;genus;2
55508;55510;;56011;genus;2
55509;55511;;55975;genus;2
55510;55512;;56027;genus;2
55511;55513;;55988;genus;2
55512;55514;;55936;genus;2
55513;55515;;55940;genus;2
55514;55516;;55946;genus;2
55515;55517;;55936;genus;2
55516;55518;;55934;genus;2
55517;55519;;55934;genus;2
55518;55520;;55941;genus;2
55519;55521;;55948;genus;2
55520;55522;;55950;genus;2
55521;55523;;56024;genus;2
55522;55524;;55953;genus;2
55523;55525;;55934;genus;2
55524;55526;;56049;genus;2
55525;55527;;55936;genus;2
55526;55528;;55934;genus;2
55528;55530;;55950;genus;2
55529;55531;;56047;genus;2
55530;55532;;55980;genus;2
55531;55533;;55966;genus;2
55532;55534;;55935;genus;2
55533;55535;;55988;genus;2
55534;55536;;55951;genus;2
55535;55537;;55934;genus;2
55536;55538;;55972;genus;2
55537;55539;;55988;genus;2
55538;55540;;55934;genus;2
55539;55541;;55991;genus;2
55540;55542;;55934;genus;2
55541;55543;;56095;genus;2
55542;55544;;56085;genus;2
55543;55545;;55934;genus;2
55544;55546;;56013;genus;2
55545;55547;;55954;genus;2
55546;55548;;55974;genus;2
55547;55549;;55959;genus;2
55548;55550;;55959;genus;2
55549;55551;;55965;genus;2
55550;55552;;56040;genus;2
55551;55553;;55937;genus;2
55552;55554;;56096;genus;2
55553;55555;;55934;genus;2
55554;55556;;55934;genus;2
55555;55557;;55988;genus;2
55556;55558;;55961;genus;2
55557;55559;;56006;genus;2
55558;55560;;55955;genus;2
55559;55561;;56097;genus;2
55560;55562;;55983;genus;2
55561;55563;;55983;genus;2
55562;55564;;56024;genus;2
55563;55565;;55986;genus;2
55564;55566;;56098;genus;2
55565;55567;;56039;genus;2
55566;55568;;55934;genus;2
55567;55569;;55935;genus;2
55568;55570;;56099;genus;2
55569;55571;;55962;genus;2
55570;55572;;55950;genus;2
55571;55573;;55941;genus;2
55573;55575;;56100;genus;2
55574;55576;;56101;genus;2
55575;55577;;56102;genus;2
55576;55578;;55959;genus;2
55577;55579;;55950;genus;2
55578;55580;;55950;genus;2
55579;55581;;55959;genus;2
55580;55582;;55959;genus;2
55581;55583;;55959;genus;2
55582;55584;;55936;genus;2
55583;55585;;55955;genus;2
55584;55586;;55936;genus;2
55585;55587;;55988;genus;2
55586;55588;;56103;genus;2
55587;55589;;56104;genus;2
55589;55591;;56023;genus;2
55590;55592;;55991;genus;2
55591;55593;;56106;genus;2
55592;55594;;55950;genus;2
55593;55595;;56107;genus;2
55594;55596;;56043;genus;2
55595;55597;;55979;genus;2
55596;55598;;56108;genus;2
55597;55599;;55972;genus;2
55598;55600;;55991;genus;2
55599;55601;;55952;genus;2
55600;55602;;55934;genus;2
55601;55603;;56109;genus;2
55602;55604;;55991;genus;2
55603;55605;;55938;genus;2
55700;55702;;56125;genus;
55701;55703;;56017;genus;
55702;55704;;56126;genus;
55703;55705;;55938;genus;
55704;55706;;55936;genus;
55705;55707;;55941;genus;
55706;55708;;55960;genus;
55707;55709;;56051;genus;
55708;55710;;55948;genus;
55709;55711;;55948;genus;3
55710;55712;;55936;genus;
55711;55713;;55962;genus;
55712;55714;;55959;genus;
55713;55715;;55936;genus;
55714;55716;;55940;genus;
55715;55717;;55938;genus;
55716;55718;;55974;genus;
55717;55719;;55936;genus;
55718;55720;;55936;genus;
55719;55721;;55975;genus;
55720;55722;;55945;genus;
55721;55723;;55988;genus;
55722;55724;;56057;genus;
55723;55725;;55946;genus;
55724;55726;;56127;genus;
55725;55727;;56021;genus;
55726;55728;;55959;genus;
55727;55729;;55934;genus;
55728;55730;;56109;genus;
55729;55731;;55936;genus;
55730;55732;;55943;genus;
55732;55734;;56128;genus;
55733;55735;;55935;genus;
55734;55736;;55988;genus;
55735;55737;;55988;genus;
55736;55738;;56039;genus;
55737;55739;;56092;genus;
55738;55740;;55937;genus;
55739;55741;;56129;genus;
55740;55742;;55934;genus;
55741;55743;;55934;genus;
55742;55744;;55934;genus;
55743;55745;;55936;genus;
55744;55746;;55948;genus;
55745;55747;;56130;genus;
55746;55748;;55969;genus;
55747;55749;;56109;genus;
55748;55750;;55940;genus;
55749;55751;;55937;genus;
55750;55752;;56027;genus;
55751;55753;;55962;genus;
55752;55754;;56020;genus;
55753;55755;;56042;genus;
55754;55756;;56035;genus;
55755;55757;;;genus;
55756;55758;;56131;genus;
55757;55759;;55988;genus;
55758;55760;;56039;genus;
55759;55761;;55991;genus;
55760;55762;;55934;genus;
55761;55763;;55935;genus;
55762;55764;;55940;genus;
55763;55765;;56132;genus;
55764;55766;;56021;genus;
55765;55767;;56037;genus;
55766;55768;;55988;genus;
55767;55769;;56133;genus;
55768;55770;;56134;genus;
55769;55771;;56135;genus;
55770;55772;;56027;genus;
55771;55773;;55969;genus;
55772;55774;;55977;genus;
55773;55775;;55936;genus;
55774;55776;;55981;genus;
55775;55777;;55948;genus;
55776;55778;;55941;genus;
55777;55779;;55950;genus;
55778;55780;;56034;genus;
55779;55781;;56109;genus;
55780;55782;;55935;genus;
55781;55783;;55936;genus;
55782;55784;;56011;genus;3
55783;55785;;55936;genus;
55784;55786;;56057;genus;
55785;55787;;56037;genus;
55786;55788;;55936;genus;
55787;55789;;56011;genus;
55788;55790;;55992;genus;
55789;55791;;55976;genus;
55790;55792;;55936;genus;
55791;55793;;56027;genus;
55792;55794;;55948;genus;
55793;55795;;55936;genus;
55794;55796;;55974;genus;
55795;55797;;56109;genus;
55796;55798;;56021;genus;
55797;55799;;56038;genus;
55798;55800;;56057;genus;3
55799;55801;;56046;genus;
55800;55802;;55977;genus;
55801;55803;;56044;genus;
55802;55804;;55936;genus;
55803;55805;;55991;genus;
55804;55806;;55940;genus;
55805;55807;;56096;genus;
55806;55808;;56013;genus;
55807;55809;;56096;genus;
55808;55810;;55981;genus;
55809;55811;;55981;genus;
55810;55812;;55991;genus;
55811;55813;;55948;genus;
55812;55814;;56020;genus;
55813;55815;;56005;genus;
55814;55816;;55944;genus;
55815;55817;;55968;genus;
55816;55818;;55934;genus;
55817;55819;;56013;genus;
55818;55820;;55968;genus;
55819;55821;;55980;genus;
55820;55822;;56109;genus;
55821;55823;;55937;genus;
55822;55824;;56037;genus;
55823;55825;;56109;genus;
55824;55826;;55940;genus;
55825;55827;;55980;genus;
55826;55828;;56109;genus;
55827;55829;;55938;genus;
55828;55830;;55991;genus;
55829;55831;;55952;genus;
55831;55833;;56027;genus;
55832;55834;;55952;genus;
55833;55835;;55991;genus;
55834;55836;;55936;genus;
55835;55837;;55968;genus;
55836;55838;;55979;genus;
55837;55839;;55979;genus;
55838;55840;;55934;genus;
55839;55841;;56136;genus;
55840;55842;;55991;genus;
55841;55843;;56027;genus;
55842;55844;;55988;genus;
55843;55845;;56035;genus;
55844;55846;;56027;genus;
55845;55847;;55967;genus;
55846;55848;;55935;genus;
55847;55849;;;genus;
55848;55850;;55940;genus;
55849;55851;;55991;genus;
55850;55852;;55952;genus;
55851;55853;;55988;genus;
55852;55854;;55936;genus;
55853;55855;;55948;genus;
55854;55856;;55968;genus;
55855;55857;;55936;genus;
55856;55858;;55988;genus;
55857;55859;;55974;genus;
55858;55860;;55937;genus;
55859;55861;;55951;genus;
55860;55862;;56056;genus;
55861;55863;;55980;genus;
55862;55864;;55997;genus;
55863;55865;;55980;genus;3
55864;55866;;55991;genus;
55865;55867;;56096;genus;
55866;55868;;;genus;
55867;55869;;55974;genus;
55868;55870;;56078;genus;
55869;55871;;55974;genus;
55870;55872;;55979;genus;
55871;55873;;55934;genus;
55872;55874;;55980;genus;3
55873;55875;;55968;genus;
55933;55935;;;family;3
55934;55936;;;family;3
55935;55937;;;family;3
55936;55938;;;family;3
55937;55939;;;family;3
55938;55940;;;family;3
55939;55941;;;family;3
55940;55942;;;family;3
55941;55943;;;family;3
55942;55944;;;family;3
55943;55945;;;family;3
55944;55946;;;family;3
55945;55947;;;family;3
55946;55948;;;family;3
55947;55949;;;family;3
55948;55950;;;family;3
55949;55951;;;family;3
55950;55952;;;family;3
55951;55953;;;family;3
55952;55954;;;family;3
55953;55955;;;family;3
55954;55956;;;family;3
55955;55957;;;family;3
55956;55958;;;family;3
55957;55959;;;family;3
55958;55960;;;family;3
55959;55961;;;family;3
55960;55962;;;family;3
55961;55963;;;family;3
55962;55964;;;family;3
55963;55965;;;family;3
55964;55966;;;family;3
55965;55967;;;family;3
55966;55968;;;family;3
55967;55969;;;family;3
55968;55970;;;family;3
55969;55971;;;family;3
55970;55972;;;family;3
55971;55973;;;family;3
55972;55974;;;family;3
55973;55975;;;family;3
55974;55976;;;family;3
55975;55977;;;family;3
55976;55978;;;family;3
55977;55979;;;family;3
55978;55980;;;family;3
55979;55981;;;family;3
55980;55982;;;family;3
55981;55983;;;family;3
55982;55984;;;family;3
55983;55985;;;family;3
55984;55986;;;family;3
55985;55987;;;family;3
55986;55988;;;family;3
55987;55989;;;family;3
55988;55990;;;family;3
55989;55991;;;family;3
55990;55992;;;family;3
55991;55993;;;family;3
55992;55994;;;family;3
55993;55995;;;family;3
55994;55996;;;family;3
55995;55997;;;family;3
55996;55998;;;family;3
55997;55999;;;family;3
55998;56000;;;family;3
55999;56001;;;family;3
56000;56002;;;family;3
56001;56003;;;family;3
56002;56004;;;family;3
56003;56005;;;family;3
56004;56006;;;family;3
56005;56007;;;family;3
56006;56008;;;family;3
56007;56009;;;family;3
56008;56010;;;family;3
56009;56011;;;family;3
56010;56012;;;family;3
56011;56013;;;family;3
56012;56014;;;family;3
56013;56015;;;family;3
56014;56016;;;family;3
56015;56017;;;family;3
56016;56018;;;family;3
56017;56019;;;family;3
56018;56020;;;family;3
56019;56021;;;family;3
56020;56022;;;family;3
56021;56023;;;family;3
56022;56024;;;family;3
56023;56025;;;family;3
56024;56026;;;family;3
56025;56027;;;family;3
56026;56028;;;family;3
56027;56029;;;family;3
56028;56030;;;family;3
56029;56031;;;family;3
56030;56032;;;family;3
56031;56033;;;family;3
56032;56034;;;family;3
56033;56035;;;family;3
56034;56036;;;family;3
56035;56037;;;family;3
56036;56038;;;family;3
56037;56039;;;family;3
56038;56040;;;family;3
56039;56041;;;family;3
56040;56042;;;family;3
56041;56043;;;family;3
56042;56044;;;family;3
56043;56045;;;family;3
56044;56046;;;family;3
56045;56047;;;family;3
56046;56048;;;family;3
56047;56049;;;family;3
56048;56050;;;family;3
56049;56051;;;family;3
56050;56052;;;family;3
56051;56053;;;family;3
56052;56054;;;family;3
56053;56055;;;family;3
56054;56056;;;family;3
56055;56057;;;family;3
56056;56058;;;family;3
56057;56059;;;family;3
56058;56060;;;family;3
56059;56061;;;family;3
56060;56062;;;family;3
56061;56063;;;family;3
56062;56064;;;family;3
56063;56065;;;family;3
56064;56066;;;family;3
56065;56067;;;family;3
56066;56068;;;family;3
56067;56069;;;family;3
56068;56070;;;family;3
56069;56071;;;family;3
56070;56072;;;family;3
56071;56073;;;family;3
56072;56074;;;family;3
56073;56075;;;family;3
56074;56076;;;family;3
56075;56077;;;family;3
56076;56078;;;family;3
56078;56080;;;family;3
56080;56082;;;family;3
56081;56083;;;family;3
56082;56084;;;family;3
56083;56085;;;family;3
56084;56086;;;family;3
56085;56087;;;family;3
56086;56088;;;family;3
56087;56089;;;family;3
56088;56090;;;family;3
56089;56091;;;family;3
56090;56092;;;family;3
56091;56093;;;family;3
56092;56094;;;family;3
56093;56095;;;family;3
56094;56096;;;family;3
56095;56097;;;family;3
56096;56098;;;family;3
56097;56099;;;family;3
56098;56100;;;family;3
56099;56101;;;family;3
56100;56102;;;family;3
56101;56103;;;family;3
56102;56104;;;family;3
56103;56105;;;family;3
56104;56106;;;family;3
56106;56108;;;family;3
56107;56109;;;family;3
56108;56110;;;family;3
56109;56111;;;family;3
56125;56127;;;family;3
56126;56128;;;family;3
56127;56129;;;family;3
56128;56130;;;family;3
56129;56131;;;family;3
56130;56132;;;family;3
56131;56133;;;family;3
56132;56134;;;family;3
56133;56135;;;family;3
56134;56136;;;family;3
56135;56137;;;family;3
56136;56138;;;family;3
